0.455327337,0.582085299,0.765410881,4
0.37781076,1.045241306,1.111136533,1
0.654854371,0.410651991,0.494672935,4
1.19014193,0.292265592,0.931513722,3
0.493795965,0.433029258,0.506047602,4
0.756977816,0.341029514,0.840804795,3
1.084647931,0.724985113,1.144102933,3
0.337234196,0.557851261,0.715093308,4
0.942553786,1.9099393,1.291271913,2
0.87471846,1.659289893,1.083182344,2
0.946571231,1.704102706,1.22850122,2
0.343900392,1.342216761,0.904435719,1
0.982864584,1.871207632,1.294519762,2
0.522793037,1.044159786,1.046939737,1
0.983705077,0.58487237,1.067964844,3
0.936034674,1.852681175,1.243617164,2
0.286962246,0.536998737,0.510894636,4
1.136041789,0.221562048,0.865751449,3
0.880936978,0.661487106,1.112673101,3
0.478927363,0.970278784,1.318840294,1
0.849644117,1.773492145,1.306357791,2
0.568256742,1.326994869,0.682907113,1
0.912751225,2.018727396,1.139842848,2
0.819224392,0.91220532,0.905361019,1
0.573947583,1.412958977,1.042517603,1
0.303088226,0.634458174,0.719858896,4
0.859954493,1.78272225,1.111034204,2
0.25043729,0.382736847,0.538165067,4
0.940678848,1.9754262,1.270690106,2
0.857705728,1.646683832,1.305454449,2
0.867660764,1.823736571,1.16624498,2
0.791777901,0.179030526,0.858231632,3
0.64266174,0.485692772,0.612342215,4
0.844778248,1.889917688,1.188057976,2
0.861528405,0.489643602,0.881368532,3
0.913607213,1.908250411,1.361647158,2
0.567031652,0.48101943,0.769480574,4
0.405570527,0.467047739,0.779082003,4
0.894808873,1.882365233,1.128726631,2
1.127979435,0.310669634,1.033706479,3
1.175548688,0.10742462,0.955363106,3
0.970213194,1.925955132,1.135817127,2
0.890956829,1.909533394,1.091100813,2
0.908106401,2.002680571,1.095074242,2
0.8278242,1.867434864,1.237840327,2
0.463377083,0.373398205,0.431959861,4
0.985312765,1.995454976,1.242120372,2
1.119048876,0.306240812,1.006013289,3
0.864172309,1.762711627,1.123540055,2
0.697099168,0.412483764,0.71633848,4
0.819208441,1.387255969,1.208336643,1
0.826946605,0.468347509,1.164326498,3
1.206768826,0.624030902,1.130851306,3
0.667264043,0.40942873,0.483750295,4
0.295047951,0.423127541,0.802734369,4
1.093926982,0.497445601,0.875934366,3
0.421947455,0.940458703,0.892117999,1
0.806491162,0.695912194,0.755704937,4
0.637104064,0.384758826,0.575629981,4
0.477518937,0.44704164,0.803858116,4
0.819769006,0.780390213,1.232265897,3
0.991864639,0.594123795,0.862464108,3
0.838746027,0.715834698,1.124267522,3
0.642090862,0.40032042,0.468528144,4
0.369466217,0.467482488,0.669117728,4
0.469294868,0.404281439,0.538109983,4
0.863158631,1.663913853,1.250482995,2
1.24361551,0.268379537,1.181548351,3
1.001934862,1.971537312,1.308794491,2
0.826880291,0.296462737,1.245409123,3
1.043189732,0.551016048,0.791421389,3
0.9549872,1.767826203,1.264384328,2
0.873621152,0.524871952,1.195688992,3
0.669460404,0.491263227,0.536281125,4
0.545499834,0.911015578,1.23989588,1
0.601474746,0.594491967,0.48193433,4
0.271855729,0.610628635,0.756323743,4
1.226665011,0.775676676,1.047023304,3
0.998217248,1.771730036,1.131267049,2
0.838336563,0.505737164,1.193459065,3
0.952557241,1.87421174,1.318472987,2
1.008274401,0.136831321,1.080564779,3
0.979910733,0.711871008,1.234618612,3
0.830323275,0.937293167,0.969450289,1
0.902826145,1.932216625,1.227818192,2
0.920573963,1.646299417,1.146174164,2
0.432371445,0.891171385,0.801092523,1
0.847443376,1.825957272,1.079938821,2
0.911315392,1.701141275,1.214653809,2
0.928940351,0.237609193,1.046781635,3
0.935363311,0.423792107,1.217090407,3
0.797134041,1.001239794,1.080084523,1
0.41265986,0.539681327,0.562639725,4
0.447077081,1.286898381,1.215357455,1
0.373175411,1.372253398,1.264590322,1
1.029792395,0.13615564,1.044332307,3
0.649821937,1.097677117,1.0991337,1
1.149609029,0.673113392,1.173002172,3
0.612713636,0.508784767,0.409975066,4
1.012546282,0.736026588,1.143151249,3
0.632542141,1.043131987,1.086740366,1
0.945800255,1.903179724,1.13210866,2
1.08897096,0.542688786,0.855275936,3
0.489728178,1.374218637,0.887440121,1
1.203040641,0.535198058,1.169820117,3
0.562146771,1.056894717,1.132298431,1
0.270163196,0.524160054,0.441174823,4
0.801886422,1.449177246,0.731670499,1
0.979931905,0.539633418,0.869246947,3
0.348584476,0.939336888,1.340816326,1
0.590196412,0.493795827,0.529038088,4
1.004724234,0.255590063,1.005835516,3
1.056805481,0.694534436,1.134083763,3
0.808081097,1.201001654,0.836133261,1
0.349511103,1.323978397,0.865203838,1
0.582617498,1.270827144,1.211510947,1
0.335623075,0.425169453,0.662700887,4
0.903658899,1.804434456,1.101025425,2
0.44074668,0.797580127,0.736707262,4
0.940146611,0.522698525,1.176446064,3
1.200994093,0.478346955,0.906506132,3
0.946490508,2.033129788,1.077125803,2
0.622747077,0.480943928,0.439869525,4
0.944587828,1.653477307,1.110461312,2
0.636788652,0.900389463,0.778384466,1
0.818486877,1.931237983,1.359186789,2
0.707782908,0.642065717,0.489896588,4
0.639970012,1.420574823,1.105185264,1
1.17299724,0.172099964,1.181022111,3
0.889168315,0.385364485,1.177552871,3
0.663300145,0.385469947,0.458732598,4
0.721822602,0.428190875,0.45113071,4
0.73917606,0.396694002,0.518984578,4
0.971730759,1.888294584,1.287354644,2
0.671576093,0.479621963,0.609876943,4
1.199058536,0.296765109,1.022778515,3
0.82298847,1.75603076,1.237596646,2
0.852357956,1.438047634,0.78594635,1
0.848220794,1.461392344,1.123529159,2
0.839482152,1.98063752,1.269084433,2
0.308140872,0.459358451,0.620593844,4
0.299185327,1.361978452,1.323579791,1
1.17727396,0.218838975,0.85244959,3
0.873727727,1.706076432,1.195651312,2
0.410620207,1.273544416,0.803803363,1
0.611404705,0.483045412,0.690377926,4
0.476120228,1.436842878,1.215308378,1
0.970846956,0.142293055,0.762273861,3
0.268581431,0.559052655,0.568585185,4
1.0834414,0.205943898,1.03208899,3
0.95831002,0.792535883,1.060861194,3
0.707188315,1.258472061,0.93481112,1
0.800399536,0.727765362,1.043278301,3
0.388312302,0.413748184,0.427815074,4
0.639369752,0.507117378,0.549841087,4
0.979567673,1.870020285,1.166210552,2
0.996717242,0.536537356,1.078869656,3
0.600927708,0.543325534,0.595901439,4
0.688891072,1.411501025,0.866075869,1
0.354262551,1.42641646,0.943064176,1
0.330752848,0.427652071,0.615247647,4
0.507782429,0.868194091,1.008890456,1
0.655330638,1.200733193,1.172722253,1
1.227985126,0.158267526,1.015268264,3
0.55141672,1.399356952,0.72698931,1
0.265783335,0.499464068,0.419768967,4
0.895183659,2.009743169,1.091355762,2
0.892147506,1.662466613,1.292876515,2
0.601711026,0.399091974,0.74786226,4
0.808375047,1.966469095,1.146385817,2
1.106830688,0.583200415,1.085598264,3
1.083598291,0.460118921,1.102287667,3
0.761733518,0.525138853,0.948680818,3
1.175863501,0.708146154,0.809787515,3
0.888465336,1.95086199,1.180962108,2
1.038111434,0.598732799,0.767376531,3
0.836641148,0.196762127,1.186213966,3
0.959917003,1.669439386,1.067414915,2
0.5038518,1.287592276,0.896263806,1
0.483613599,0.575888263,0.594637583,4
0.866785996,0.48263383,1.102863569,3
0.953101024,1.912744216,1.3333616,2
0.840987494,0.359717242,0.803112566,3
0.356907814,0.635324829,0.42383356,4
0.521435918,0.510603962,0.668814943,4
0.537300239,0.480404137,0.789365846,4
0.868482322,1.902224319,1.261842467,2
0.94574478,1.802058125,1.169191592,2
0.311437069,1.383800008,1.235168861,1
1.030792164,0.441864107,1.08758457,3
0.959178234,1.982887785,1.126613248,2
0.504417976,0.463706354,0.700626371,4
0.419231789,0.430369418,0.605141035,4
0.495057587,0.412531563,0.510504769,4
1.015177073,0.47555344,1.028501307,3
0.396354401,0.605890108,0.463612354,4
0.546578059,1.324370236,0.694565112,1
0.476795301,0.509972829,0.788882017,4
0.267647186,0.451836925,0.668243278,4
0.549883133,0.510193935,0.573182103,4
0.830929931,1.92499266,1.167800721,2
0.79174899,0.945890283,0.67399273,1
1.231509198,0.350725033,0.850048429,3
0.846130852,1.715777992,1.101895863,2
0.808974372,1.159590392,1.268921867,1
0.372659374,0.586443785,0.510468897,4
0.48068654,0.465045898,0.412320384,4
1.081524649,0.500013226,1.088602126,3
0.848283831,1.041864522,1.150254125,1
0.376027838,0.633724192,0.504436388,4
0.830779592,1.986244074,1.200014119,2
0.565924122,0.48634072,0.447536706,4
1.092844433,0.618004878,0.83606647,3
1.137864116,0.212702147,0.799068874,3
0.703125766,1.412902916,0.893212581,1
0.906254179,1.981490452,1.143387813,2
0.485402134,1.07659892,0.731570227,1
0.917526062,1.96470338,1.22632634,2
0.622591156,1.092541328,0.785287122,1
0.754167987,1.092838615,1.090128613,1
0.909063081,1.856434287,1.125702771,2
0.782801953,1.019708802,0.760348189,1
0.908122214,0.363050576,0.894465085,3
0.821221971,1.804050587,1.285003195,2
0.459010488,0.82459756,0.763255519,4
0.842093849,1.993311145,1.194254815,2
0.788758853,0.151696815,1.146438248,3
0.927424224,0.724759541,0.776905741,3
1.04947127,0.121006001,1.102005751,3
1.017357516,0.133511661,0.959994415,3
0.273238939,0.472956042,0.800761743,4
0.96303992,1.869599925,1.303858821,2
0.312175084,1.111020188,1.24356612,1
0.554373003,0.423253516,0.411669133,4
1.052283511,0.201005075,1.154421651,3
0.842055942,1.981060885,1.186618213,2
0.784898606,0.862818183,0.832300088,1
0.279395904,0.461787416,0.517783197,4
0.579603843,0.563427689,0.762787142,4
0.767668246,0.644477743,0.979252052,3
0.840883375,1.805622665,1.28290885,2
0.63154628,0.51999194,0.798016148,4
1.066277146,0.797975826,1.089510907,3
0.842032038,1.782897591,1.321746357,2
0.581412207,1.099387821,1.28391031,1
0.921255688,2.008554722,1.279589128,2
0.873229119,1.939280216,1.080509832,2
1.080853,0.112384559,0.851545409,3
0.693904383,0.356724359,0.484308314,4
0.99345608,1.960154906,1.198524591,2
0.555378281,0.389027646,0.630989139,4
0.811250995,1.739674597,1.178488483,2
0.836982749,1.95034295,1.198447411,2
0.689160062,0.401322036,0.408550549,4
0.655402372,1.113681672,0.814821832,1
0.713481299,0.989319403,0.752780898,1
0.874840038,1.908481689,1.281454057,2
0.767974376,0.922871071,0.822957621,1
0.859586728,0.385778408,0.821288663,3
0.777518215,0.798009861,0.774087354,4
0.376180249,1.250697502,1.291357816,1
0.654915302,0.483643027,0.434654066,4
0.578007796,0.434996095,0.746213544,4
0.879162818,1.694591148,1.08639599,2
0.760507069,1.182242254,1.208880363,1
0.979628342,1.840866252,1.135337281,2
0.816378905,0.868670995,0.831740348,1
0.702908602,0.47741581,0.595450827,4
0.807075064,1.663569964,1.144641926,2
0.933096486,1.797731915,1.140282618,2
0.258667786,0.47021401,0.624663535,4
0.973667964,0.30141199,0.754450426,3
0.885298497,1.86195339,1.184782938,2
0.926562443,1.956889557,1.091085174,2
0.752260779,0.137148711,1.204770888,3
0.347172672,1.442783573,0.723920887,1
0.884677691,1.747977586,1.232158727,2
0.855488701,1.660313809,1.098786064,2
0.451800194,1.378508586,1.316969747,1
0.909996334,1.680093801,1.195926221,2
0.524997964,0.361125731,0.435849578,4
0.612792061,0.9961699,0.741560318,1
1.002411234,0.472728551,1.027838794,3
0.471447238,1.399370579,0.942276448,1
1.099079263,0.649485022,0.82872104,3
1.163614995,0.455491901,1.000705949,3
0.642485937,0.582964969,0.622801822,4
0.477161083,0.576552574,0.65712448,4
0.834557783,1.834070476,1.226738178,2
0.328921243,0.637747716,0.650296541,4
0.895556685,1.798112726,1.15913274,2
0.836539395,1.799213466,1.248506931,2
0.706268199,0.613708628,0.744378748,4
0.942855934,1.724726149,1.268437111,2
0.8609788,1.705533682,1.111815582,2
0.742770201,0.798639936,0.985483969,1
0.442255274,0.353802555,0.597858626,4
0.874469732,1.81984937,1.237998573,2
0.968915187,0.560294938,0.788304314,3
0.784661107,0.840326203,1.287686948,1
1.047131397,0.554250364,1.206894698,3
0.997784466,1.872616782,1.226455011,2
1.069700271,0.684710764,1.21317798,3
0.941228184,0.516819037,1.182966938,3
0.657558924,1.073505969,1.323075627,1
0.93966026,1.655892582,1.198896556,2
0.988200247,1.940528048,1.201036806,2
0.505001502,1.255042424,0.961050912,1
1.216890642,0.407163549,1.194890262,3
0.877024939,0.425811009,0.786614789,3
1.077715413,0.144523849,0.925320594,3
0.396566449,1.455382441,1.172153477,1
0.631954739,0.452819747,0.430982762,4
0.654996204,0.908337725,0.9862648,1
0.816025494,1.451668006,0.963035135,1
0.923513648,0.155589247,0.851077711,3
0.406125854,1.228900159,0.868754045,1
0.964323499,0.661836175,0.918964149,3
0.900165995,1.733268918,1.074737299,2
0.85842645,1.776807657,1.17767089,2
0.604657099,1.214630685,1.308256596,1
0.645672303,1.028030826,0.715886296,1
0.537564702,0.377613338,0.510791587,4
0.363246906,0.885601783,1.20861515,1
0.869475301,1.710565244,1.292566381,2
1.076195533,0.238260973,1.152150514,3
0.311020659,0.474055461,0.60108256,4
0.636295887,0.595971039,0.559206777,4
0.785188785,0.571457632,1.011899151,3
0.594615879,0.406315743,0.687378237,4
0.510989496,0.453384491,0.438690782,4
0.626870651,0.516323439,0.574574809,4
0.700415877,0.353260144,0.575712083,4
0.968719687,1.998652369,1.355402306,2
0.256390307,0.427466225,0.726937312,4
