0.455327337,0.582085299,0.765410881
0.37781076,1.045241306,1.111136533
0.654854371,0.410651991,0.494672935
1.19014193,0.292265592,0.931513722
0.493795965,0.433029258,0.506047602
0.756977816,0.341029514,0.840804795
1.084647931,0.724985113,1.144102933
0.337234196,0.557851261,0.715093308
0.942553786,1.9099393,1.291271913
0.87471846,1.659289893,1.083182344
0.946571231,1.704102706,1.22850122
0.343900392,1.342216761,0.904435719
0.982864584,1.871207632,1.294519762
0.522793037,1.044159786,1.046939737
0.983705077,0.58487237,1.067964844
0.936034674,1.852681175,1.243617164
0.286962246,0.536998737,0.510894636
1.136041789,0.221562048,0.865751449
0.880936978,0.661487106,1.112673101
0.478927363,0.970278784,1.318840294
0.849644117,1.773492145,1.306357791
0.568256742,1.326994869,0.682907113
0.912751225,2.018727396,1.139842848
0.819224392,0.91220532,0.905361019
0.573947583,1.412958977,1.042517603
0.303088226,0.634458174,0.719858896
0.859954493,1.78272225,1.111034204
0.25043729,0.382736847,0.538165067
0.940678848,1.9754262,1.270690106
0.857705728,1.646683832,1.305454449
0.867660764,1.823736571,1.16624498
0.791777901,0.179030526,0.858231632
0.64266174,0.485692772,0.612342215
0.844778248,1.889917688,1.188057976
0.861528405,0.489643602,0.881368532
0.913607213,1.908250411,1.361647158
0.567031652,0.48101943,0.769480574
0.405570527,0.467047739,0.779082003
0.894808873,1.882365233,1.128726631
1.127979435,0.310669634,1.033706479
1.175548688,0.10742462,0.955363106
0.970213194,1.925955132,1.135817127
0.890956829,1.909533394,1.091100813
0.908106401,2.002680571,1.095074242
0.8278242,1.867434864,1.237840327
0.463377083,0.373398205,0.431959861
0.985312765,1.995454976,1.242120372
1.119048876,0.306240812,1.006013289
0.864172309,1.762711627,1.123540055
0.697099168,0.412483764,0.71633848
0.819208441,1.387255969,1.208336643
0.826946605,0.468347509,1.164326498
1.206768826,0.624030902,1.130851306
0.667264043,0.40942873,0.483750295
0.295047951,0.423127541,0.802734369
1.093926982,0.497445601,0.875934366
0.421947455,0.940458703,0.892117999
0.806491162,0.695912194,0.755704937
0.637104064,0.384758826,0.575629981
0.477518937,0.44704164,0.803858116
0.819769006,0.780390213,1.232265897
0.991864639,0.594123795,0.862464108
0.838746027,0.715834698,1.124267522
0.642090862,0.40032042,0.468528144
0.369466217,0.467482488,0.669117728
0.469294868,0.404281439,0.538109983
0.863158631,1.663913853,1.250482995
1.24361551,0.268379537,1.181548351
1.001934862,1.971537312,1.308794491
0.826880291,0.296462737,1.245409123
1.043189732,0.551016048,0.791421389
0.9549872,1.767826203,1.264384328
0.873621152,0.524871952,1.195688992
0.669460404,0.491263227,0.536281125
0.545499834,0.911015578,1.23989588
0.601474746,0.594491967,0.48193433
0.271855729,0.610628635,0.756323743
1.226665011,0.775676676,1.047023304
0.998217248,1.771730036,1.131267049
0.838336563,0.505737164,1.193459065
0.952557241,1.87421174,1.318472987
1.008274401,0.136831321,1.080564779
0.979910733,0.711871008,1.234618612
0.830323275,0.937293167,0.969450289
0.902826145,1.932216625,1.227818192
0.920573963,1.646299417,1.146174164
0.432371445,0.891171385,0.801092523
0.847443376,1.825957272,1.079938821
0.911315392,1.701141275,1.214653809
0.928940351,0.237609193,1.046781635
0.935363311,0.423792107,1.217090407
0.797134041,1.001239794,1.080084523
0.41265986,0.539681327,0.562639725
0.447077081,1.286898381,1.215357455
0.373175411,1.372253398,1.264590322
1.029792395,0.13615564,1.044332307
0.649821937,1.097677117,1.0991337
1.149609029,0.673113392,1.173002172
0.612713636,0.508784767,0.409975066
1.012546282,0.736026588,1.143151249
0.632542141,1.043131987,1.086740366
0.945800255,1.903179724,1.13210866
1.08897096,0.542688786,0.855275936
0.489728178,1.374218637,0.887440121
1.203040641,0.535198058,1.169820117
0.562146771,1.056894717,1.132298431
0.270163196,0.524160054,0.441174823
0.801886422,1.449177246,0.731670499
0.979931905,0.539633418,0.869246947
0.348584476,0.939336888,1.340816326
0.590196412,0.493795827,0.529038088
1.004724234,0.255590063,1.005835516
1.056805481,0.694534436,1.134083763
0.808081097,1.201001654,0.836133261
0.349511103,1.323978397,0.865203838
0.582617498,1.270827144,1.211510947
0.335623075,0.425169453,0.662700887
0.903658899,1.804434456,1.101025425
0.44074668,0.797580127,0.736707262
0.940146611,0.522698525,1.176446064
1.200994093,0.478346955,0.906506132
0.946490508,2.033129788,1.077125803
0.622747077,0.480943928,0.439869525
0.944587828,1.653477307,1.110461312
0.636788652,0.900389463,0.778384466
0.818486877,1.931237983,1.359186789
0.707782908,0.642065717,0.489896588
0.639970012,1.420574823,1.105185264
1.17299724,0.172099964,1.181022111
0.889168315,0.385364485,1.177552871
0.663300145,0.385469947,0.458732598
0.721822602,0.428190875,0.45113071
0.73917606,0.396694002,0.518984578
0.971730759,1.888294584,1.287354644
0.671576093,0.479621963,0.609876943
1.199058536,0.296765109,1.022778515
0.82298847,1.75603076,1.237596646
0.852357956,1.438047634,0.78594635
0.848220794,1.461392344,1.123529159
0.839482152,1.98063752,1.269084433
0.308140872,0.459358451,0.620593844
0.299185327,1.361978452,1.323579791
1.17727396,0.218838975,0.85244959
0.873727727,1.706076432,1.195651312
0.410620207,1.273544416,0.803803363
0.611404705,0.483045412,0.690377926
0.476120228,1.436842878,1.215308378
0.970846956,0.142293055,0.762273861
0.268581431,0.559052655,0.568585185
1.0834414,0.205943898,1.03208899
0.95831002,0.792535883,1.060861194
0.707188315,1.258472061,0.93481112
0.800399536,0.727765362,1.043278301
0.388312302,0.413748184,0.427815074
0.639369752,0.507117378,0.549841087
0.979567673,1.870020285,1.166210552
0.996717242,0.536537356,1.078869656
0.600927708,0.543325534,0.595901439
0.688891072,1.411501025,0.866075869
0.354262551,1.42641646,0.943064176
0.330752848,0.427652071,0.615247647
0.507782429,0.868194091,1.008890456
0.655330638,1.200733193,1.172722253
1.227985126,0.158267526,1.015268264
0.55141672,1.399356952,0.72698931
0.265783335,0.499464068,0.419768967
0.895183659,2.009743169,1.091355762
0.892147506,1.662466613,1.292876515
0.601711026,0.399091974,0.74786226
0.808375047,1.966469095,1.146385817
1.106830688,0.583200415,1.085598264
1.083598291,0.460118921,1.102287667
0.761733518,0.525138853,0.948680818
1.175863501,0.708146154,0.809787515
0.888465336,1.95086199,1.180962108
1.038111434,0.598732799,0.767376531
0.836641148,0.196762127,1.186213966
0.959917003,1.669439386,1.067414915
0.5038518,1.287592276,0.896263806
0.483613599,0.575888263,0.594637583
0.866785996,0.48263383,1.102863569
0.953101024,1.912744216,1.3333616
0.840987494,0.359717242,0.803112566
0.356907814,0.635324829,0.42383356
0.521435918,0.510603962,0.668814943
0.537300239,0.480404137,0.789365846
0.868482322,1.902224319,1.261842467
0.94574478,1.802058125,1.169191592
0.311437069,1.383800008,1.235168861
1.030792164,0.441864107,1.08758457
0.959178234,1.982887785,1.126613248
0.504417976,0.463706354,0.700626371
0.419231789,0.430369418,0.605141035
0.495057587,0.412531563,0.510504769
1.015177073,0.47555344,1.028501307
0.396354401,0.605890108,0.463612354
0.546578059,1.324370236,0.694565112
0.476795301,0.509972829,0.788882017
0.267647186,0.451836925,0.668243278
0.549883133,0.510193935,0.573182103
0.830929931,1.92499266,1.167800721
0.79174899,0.945890283,0.67399273
1.231509198,0.350725033,0.850048429
0.846130852,1.715777992,1.101895863
0.808974372,1.159590392,1.268921867
0.372659374,0.586443785,0.510468897
0.48068654,0.465045898,0.412320384
1.081524649,0.500013226,1.088602126
